temporada;data;time_casa;time_fora;gols_casa_ft;gols_fora_ft;resultado_ft;odd_pinnacle_casa;odd_pinnacle_empate;odd_pinnacle_fora;odd_media_casa;odd_media_empate;odd_media_fora
2015;2015-11-01;Santos;Palmeiras;2;1;H;1,79;4;4,59;1,76;3,63;4,34
2015;2015-11-01;Vasco;Fluminense;0;1;A;2,34;3,37;3,33;2,28;3,12;3,18
2015;2015-11-01;Goias;Internacional;2;1;H;2,2;3,4;3,63;2,21;3,18;3,29
2015;2015-11-07;Internacional;Ponte Preta;1;0;H;1,57;4,03;7,07;1,55;3,79;6,11
2015;2015-11-07;Athletico-PR;Avai;2;1;H;1,93;3,52;4,49;1,84;3,38;4,29
2015;2015-11-07;Corinthians;Coritiba;2;1;H;1,34;5,24;11,38;1,33;4,66;9,63
2015;2015-11-07;Fluminense;Chapecoense-SC;2;3;A;2,06;3,34;4,17;1,98;3,17;3,96
2015;2015-11-08;Cruzeiro;Sao Paulo;2;1;H;2;3,45;4,26;2,02;3,25;3,72
2015;2015-11-08;Figueirense;Atletico-MG;0;1;A;3,01;3,36;2,5;2,93;3,22;2,38
2015;2015-11-08;Flamengo RJ;Goias;4;1;H;1,59;4,02;6,79;1,57;3,77;5,97
2015;2015-11-08;Palmeiras;Vasco;0;2;A;1,57;4,35;6,27;1,54;3,98;5,84
2015;2015-11-08;Joinville;Santos;0;0;D;4,38;3,61;1,93;4,01;3,42;1,89
2015;2015-11-08;Sport Recife;Gremio;1;0;H;2,49;3,26;3,16;2,35;3,16;3,04
2015;2015-11-15;Cruzeiro;Sport Recife;3;0;H;1,5;4,53;7,28;1,48;4,08;6,73
2015;2015-11-18;Goias;Coritiba;1;3;A;2;3,45;4,27;1,96;3,28;3,91
2015;2015-11-18;Athletico-PR;Palmeiras;3;3;D;2,38;3,47;3,16;2,29;3,26;3,06
2015;2015-11-18;Avai;Joinville;2;1;H;1,98;3,47;4,32;1,95;3,27;3,98
2015;2015-11-18;Ponte Preta;Figueirense;0;1;A;2,04;3,42;4,14;1,95;3,31;3,91
2015;2015-11-19;Chapecoense-SC;Internacional;1;0;H;2,59;3,14;3,12;2,43;3,03;3,03
2015;2015-11-19;Gremio;Fluminense;1;0;H;1,53;4,08;8;1,51;3,86;6,76
2015;2015-11-20;Santos;Flamengo RJ;0;0;D;1,7;3,93;5,49;1,65;3,73;5,11
2015;2015-11-20;Sao Paulo;Atletico-MG;4;2;H;2,08;3,79;3,57;2,01;3,48;3,51
2015;2015-11-20;Vasco;Corinthians;1;1;D;2,89;3,21;2,72;2,76;3,1;2,59
2015;2015-11-21;Palmeiras;Cruzeiro;1;1;D;3,3;3,6;2,25;3,15;3,3;2,22
2015;2015-11-22;Atletico-MG;Goias;2;2;D;1,5;4,79;6,75;1,48;4,33;6,23
2015;2015-11-22;Corinthians;Sao Paulo;6;1;H;2,6;3,32;2,95;2,46;3,2;2,82
2015;2015-11-22;Figueirense;Chapecoense-SC;0;0;D;1,85;3,54;4,96;1,81;3,39;4,48
2015;2015-11-22;Internacional;Gremio;1;0;H;2,63;3,25;2,97;2,6;3,08;2,74
2015;2015-11-22;Joinville;Vasco;1;2;A;2,77;3,47;2,66;2,67;3,26;2,56
2015;2015-11-22;Flamengo RJ;Ponte Preta;1;1;D;1,74;3,84;5,29;1,74;3,54;4,67
2015;2015-11-22;Coritiba;Santos;1;0;H;2,74;3,34;2,78;2,65;3,22;2,6
2015;2015-11-22;Fluminense;Avai;3;1;H;2,14;3,24;4,02;2,07;3,18;3,65
2015;2015-11-22;Sport Recife;Athletico-PR;0;0;D;1,79;3,71;5,11;1,72;3,58;4,75
2015;2015-11-28;Sao Paulo;Figueirense;3;2;H;1,56;4,2;6,93;1,49;4,01;6,63
2015;2015-11-28;Fluminense;Internacional;1;1;D;3,46;3,5;2,22;3,27;3,26;2,18
2015;2015-11-28;Avai;Ponte Preta;1;0;H;1,72;3,78;5,56;1,72;3,57;4,82
2015;2015-11-29;Cruzeiro;Joinville;3;0;H;1,31;5,76;11,16;1,28;5,15;10,35
2015;2015-11-29;Gremio;Atletico-MG;2;1;H;2,19;3,48;3,55;2,09;3,33;3,39
2015;2015-11-29;Sport Recife;Corinthians;2;0;H;2,37;3,5;3,15;2,29;3,29;3,03
2015;2015-11-29;Chapecoense-SC;Goias;1;3;A;2,09;3,4;3,95;2,01;3,31;3,67
2015;2015-11-29;Palmeiras;Coritiba;0;2;A;2,9;3,31;2,61;2,75;3,2;2,54
2015;2015-11-29;Vasco;Santos;1;0;H;1,69;3,75;5,98;1,63;3,66;5,44
2015;2015-11-29;Athletico-PR;Flamengo RJ;3;0;H;2,54;3,48;2,91;2,38;3,26;2,91
2015;2015-12-06;Atletico-MG;Chapecoense-SC;3;0;H;1,31;5,67;12,06;1,29;5,18;9,93
2015;2015-12-06;Corinthians;Avai;1;1;D;1,65;4,4;5,17;1,62;3,94;4,99
2015;2015-12-06;Coritiba;Vasco;0;0;D;2,39;3,37;3,23;2,39;3,18;2,95
2015;2015-12-06;Figueirense;Fluminense;1;0;H;1,35;5,01;11,67;1,33;4,74;9,18
2015;2015-12-06;Flamengo RJ;Palmeiras;1;2;A;1,56;4,31;6,6;1,54;4,02;5,8
2015;2015-12-06;Goias;Sao Paulo;0;1;A;2,73;3,37;2,76;2,62;3,36;2,57
2015;2015-12-06;Internacional;Cruzeiro;2;0;H;1,85;3,63;4,68;1,77;3,56;4,42
2015;2015-12-06;Joinville;Gremio;0;2;A;4,76;3,73;1,83;4,36;3,48;1,81
2015;2015-12-06;Ponte Preta;Sport Recife;0;1;A;2,57;3,49;2,87;2,47;3,28;2,75
2015;2015-12-06;Santos;Athletico-PR;5;1;H;1,7;4,09;5,2;1,66;3,72;4,97
2016;2016-05-14;Flamengo RJ;Sport Recife;1;0;H;1,6;4,15;6,33;1,58;3,8;5,7
2016;2016-05-14;Palmeiras;Athletico-PR;4;0;H;1,81;3,72;4,94;1,74;3,52;4,72
2016;2016-05-14;Atletico-MG;Santos;1;0;H;3,17;3,25;2,49;2,84;3,14;2,47
2016;2016-05-15;Coritiba;Cruzeiro;1;0;H;2,68;3,25;2,91;2,69;3,09;2,66
2016;2016-05-15;Botafogo RJ;Sao Paulo;0;1;A;1,95;3,46;4,45;1,9;3,3;4,11
2016;2016-05-15;Santa Cruz;Vitoria;4;1;H;1,83;3,62;4,9;1,9;3,31;4,05
2016;2016-05-15;America MG;Fluminense;0;1;A;2,63;3,33;2,91;2,49;3,16;2,8
2016;2016-05-15;Corinthians;Gremio;0;0;D;1,85;3,44;5,2;1,8;3,3;4,67
2016;2016-05-15;Figueirense;Ponte Preta;0;0;D;2,33;3,19;3,53;2,3;3,08;3,21
2016;2016-05-15;Internacional;Chapecoense-SC;0;0;D;1,67;3,7;6,41;1,63;3,53;5,78
2016;2016-05-21;Ponte Preta;Palmeiras;2;1;H;2,64;3,25;2,95;2,71;3,08;2,63
2016;2016-05-21;Fluminense;Santa Cruz;2;2;D;1,63;3,9;5,2;1,62;3,66;5,53
2016;2016-05-22;Cruzeiro;Figueirense;2;2;D;1,41;4,48;10,69;1,4;4,12;8,77
2016;2016-05-22;Athletico-PR;Atletico-MG;1;1;D;2,27;3,45;3,4;2,23;3,17;3,24
2016;2016-05-22;Santos;Coritiba;2;1;H;1,57;4,03;7,06;1,52;3,81;6,59
2016;2016-05-22;Chapecoense-SC;America MG;3;1;H;1,66;3,78;6,31;1,64;3,55;5,58
2016;2016-05-22;Gremio;Flamengo RJ;1;0;H;2,17;3,39;3,71;2,03;3,23;3,69
2016;2016-05-22;Sao Paulo;Internacional;1;2;A;2;3,39;4,34;1,97;3,22;3,91
2016;2016-05-22;Vitoria;Corinthians;3;2;H;2,88;3,28;2,44;3,01;3,09;2,38
2016;2016-05-22;Sport Recife;Botafogo RJ;1;1;D;1,88;3,61;4,67;1,83;3,42;4,28
2016;2016-05-25;Botafogo RJ;Athletico-PR;2;1;H;2,21;3,38;3,62;2,17;3,19;3,34
2016;2016-05-25;Figueirense;Santos;2;2;D;2,53;3,16;3,19;2,41;3,09;2,97
2016;2016-05-26;America MG;Vitoria;1;1;D;2,18;3,44;3,62;2,14;3,32;3,28
2016;2016-05-26;Flamengo RJ;Chapecoense-SC;2;2;D;1,68;3,75;6,11;1,65;3,55;5,41
2016;2016-05-26;Coritiba;Sao Paulo;1;1;D;2,27;3,25;3,61;2,2;3,11;3,36
2016;2016-05-26;Palmeiras;Fluminense;2;0;H;1,95;3,56;4,31;1,91;3,4;3,94
2016;2016-05-26;Santa Cruz;Cruzeiro;4;1;H;2,54;3,31;3,03;2,39;3,21;2,91
2016;2016-05-26;Corinthians;Ponte Preta;3;0;H;1,6;4,12;6,46;1,52;3,9;6,17
2016;2016-05-26;Internacional;Sport Recife;1;0;H;1,6;3,92;6,83;1,54;3,74;6,45
2016;2016-05-27;Atletico-MG;Gremio;0;3;A;2,39;3,27;3,34;2,31;3,15;3,11
2016;2016-05-28;Cruzeiro;America MG;1;1;D;1,57;4,08;7,02;1,55;3,8;6,15
2016;2016-05-28;Athletico-PR;Figueirense;2;1;H;1,75;3,75;5,4;1,69;3,56;5,04
2016;2016-05-29;Chapecoense-SC;Santa Cruz;1;1;D;2;3,46;4,22;1,93;3,29;3,89
2016;2016-05-29;Ponte Preta;Flamengo RJ;1;2;A;2,55;3,24;3,08;2,41;3,11;2,95
2016;2016-05-29;Sport Recife;Corinthians;0;2;A;2,99;3,19;2,65;2,83;3,06;2,53
2016;2016-05-29;Fluminense;Botafogo RJ;1;0;H;2,05;3,53;3,95;2;3,33;3,64
2016;2016-05-29;Sao Paulo;Palmeiras;1;0;H;2,26;3,3;3,56;2,19;3,15;3,32
2016;2016-05-29;Vitoria;Atletico-MG;1;1;D;2,41;3,3;3,26;2,33;3,21;2,99
2016;2016-05-29;Gremio;Coritiba;2;0;H;1,6;3,99;6,74;1,57;3,69;6,06
2016;2016-05-29;Santos;Internacional;0;1;A;2,22;3,33;3,65;2,18;3,14;3,38
2016;2016-06-01;Internacional;Athletico-PR;1;0;H;1,57;4;7,14;1,53;3,77;6,54
2016;2016-06-02;Corinthians;Santos;1;0;H;1,57;3,93;7,48;1,58;3,64;6,11
2016;2016-06-02;Coritiba;Chapecoense-SC;3;4;A;2,33;3,11;3,21;2,31;2,99;3,26
2016;2016-06-02;Santa Cruz;Sport Recife;0;1;A;2,14;3,34;3,86;2,05;3,22;3,6
2016;2016-06-02;Atletico-MG;Fluminense;1;1;D;1,92;3,52;4,55;1,91;3,38;3,95
2016;2016-06-02;Botafogo RJ;Cruzeiro;0;1;A;5,11;3,55;1,83;4,36;3,37;1,82
2016;2016-06-02;Figueirense;Sao Paulo;1;0;H;2,69;3,15;2,98;2,62;3,03;2,77
2016;2016-06-02;America MG;Ponte Preta;1;2;A;2,34;3,25;3,06;2,33;3,1;3,12
2016;2016-06-03;Flamengo RJ;Vitoria;1;0;H;1,46;4,58;8,35;1,45;4,17;7,03
2016;2016-06-03;Palmeiras;Gremio;4;3;H;2;3,45;4,26;2,01;3,27;3,75
2016;2016-06-04;Athletico-PR;Santa Cruz;1;0;H;1,55;4,17;7,07;1,54;3,88;6,08
2016;2016-06-05;Chapecoense-SC;Fluminense;0;0;D;2,63;3,31;2,92;2,52;3,09;2,82
2016;2016-06-05;Corinthians;Coritiba;2;1;H;1,47;4,34;8,55;1,42;4,1;7,87
2016;2016-06-05;America MG;Figueirense;1;0;H;2,3;3,29;3,49;2,18;3,16;3,36
2016;2016-06-05;Santos;Botafogo RJ;3;0;H;1,78;3,66;5,3;1,73;3,46;4,84
2016;2016-06-05;Flamengo RJ;Palmeiras;1;2;A;2,49;3,34;3,08;2,4;3,2;2,9
2016;2016-06-05;Gremio;Ponte Preta;1;0;H;1,51;4,11;8,5;1,49;3,88;6,85
2016;2016-06-05;Sport Recife;Atletico-MG;4;4;D;2,23;3,44;3,5;2,17;3,26;3,24
2016;2016-06-05;Vitoria;Internacional;1;0;H;2,96;3,32;2,59;2,92;3,08;2,45
2016;2016-06-05;Cruzeiro;Sao Paulo;0;1;A;1,79;3,52;4,57;1,73;3,37;4,98
2016;2016-06-11;Internacional;America MG;3;1;H;1,47;4,39;8,68;1,46;4,01;7,2
2016;2016-06-11;Ponte Preta;Chapecoense-SC;2;1;H;2,15;3,37;3,79;2,06;3,16;3,67
2016;2016-06-11;Fluminense;Gremio;1;1;D;2,26;3,13;3,81;2,16;3,06;3,54
2016;2016-06-12;Sao Paulo;Athletico-PR;1;2;A;1,76;3,65;5,44;1,74;3,48;4,75
2016;2016-06-12;Botafogo RJ;Vitoria;1;1;D;1,93;3,58;4,4;1,9;3,38;4,04
2016;2016-06-12;Coritiba;Sport Recife;3;2;H;1,96;3,46;4,43;1,92;3,28;4,11
2016;2016-06-12;Atletico-MG;Cruzeiro;2;3;A;2,01;3,55;4,06;1,97;3,36;3,75
2016;2016-06-12;Figueirense;Flamengo RJ;1;0;H;2,85;3,23;2,75;2,74;3,07;2,61
2016;2016-06-12;Palmeiras;Corinthians;1;0;H;2,32;3,2;3,56;2,23;3,11;3,29
2016;2016-06-12;Santa Cruz;Santos;0;2;A;2,67;3,17;2,98;2,41;3,04;3,05
2016;2016-06-15;Chapecoense-SC;Gremio;3;3;D;3;3,15;2,67;2,8;2,99;2,62
2016;2016-06-15;Ponte Preta;Athletico-PR;3;2;H;2,08;3,42;3,98;1,98;3,27;3,81
2016;2016-06-15;Sao Paulo;Vitoria;2;0;H;1,44;4,61;8,63;1,4;4,35;7,9
2016;2016-06-16;Botafogo RJ;America MG;3;1;H;1,83;3,59;4,97;1,8;3,37;4,55
2016;2016-06-16;Santa Cruz;Figueirense;1;0;H;1,92;3,5;4,61;1,86;3,33;4,31
2016;2016-06-16;Santos;Sport Recife;2;0;H;1,57;4,23;6,61;1,52;3,97;6,18
2016;2016-06-16;Coritiba;Palmeiras;2;2;D;3,05;3,36;2,51;2,96;3,18;2,39
2016;2016-06-16;Cruzeiro;Flamengo RJ;0;1;A;2,16;3,25;3,93;2,07;3,19;3,63
2016;2016-06-16;Internacional;Atletico-MG;2;0;H;1,91;3,63;4,45;1,85;3,47;4,17
2016;2016-06-17;Fluminense;Corinthians;1;0;H;3,59;3,27;2,27;3,32;3,11;2,23
2016;2016-06-18;Palmeiras;Santa Cruz;3;1;H;1,42;4,63;7,16;1,38;4,53;7,93
2016;2016-06-18;Athletico-PR;Santos;1;0;H;2,19;3,29;3,77;2,14;3,19;3,45
2016;2016-06-19;America MG;Coritiba;2;1;H;2,32;3,32;3,4;2,26;3,18;3,18
2016;2016-06-19;Atletico-MG;Ponte Preta;3;0;H;1,52;4,44;7,14;1,49;4,08;6,49
2016;2016-06-19;Vitoria;Chapecoense-SC;1;2;A;2,01;3,5;4,14;1,96;3,32;3,84
2016;2016-06-19;Corinthians;Botafogo RJ;3;1;H;1,48;4,28;6,52;1,45;4,09;7,15
2016;2016-06-19;Figueirense;Internacional;3;2;H;3,46;3,16;2,38;3,3;3,03;2,28
2016;2016-06-19;Flamengo RJ;Sao Paulo;2;2;D;2,66;3,07;3,09;2,55;3,05;2,85
2016;2016-06-19;Sport Recife;Fluminense;2;1;H;2,28;3,37;3,46;2,24;3,17;3,23
2016;2016-06-19;Gremio;Cruzeiro;2;0;H;1,75;3,75;5,39;1,72;3,55;4,82
2016;2016-06-22;Palmeiras;America MG;2;0;H;1,3;5,72;11,91;1,31;5,08;9,03
2016;2016-06-22;Ponte Preta;Cruzeiro;0;4;A;2,68;3,27;2,89;2,61;3,08;2,75
2016;2016-06-23;Botafogo RJ;Figueirense;0;0;D;1,93;3,48;3,89;1,9;3,33;4,12
2016;2016-06-23;Santa Cruz;Flamengo RJ;0;1;A;3;3,31;2,55;2,88;3,16;2,46
2016;2016-06-23;Atletico-MG;Corinthians;2;1;H;1,9;3,64;4,45;1,87;3,42;4,12
2016;2016-06-23;Fluminense;Santos;2;4;A;2,63;3,24;2,98;2,47;3,06;2,94
2016;2016-06-23;Chapecoense-SC;Athletico-PR;0;0;D;2,05;3,17;4,59;2;3,13;3,96
2016;2016-06-23;Gremio;Vitoria;1;2;A;1,33;5,2;12,51;1,31;4,85;9,79
2016;2016-06-24;Sao Paulo;Sport Recife;0;0;D;1,41;4,76;9,41;1,38;4,49;8,07
2016;2016-06-24;Coritiba;Internacional;1;1;D;3,14;3,33;2,46;3,02;3,16;2,36
2016;2016-06-25;Cruzeiro;Palmeiras;2;1;H;2,18;3,52;3,55;2,18;3,29;3,25
2016;2016-06-26;Corinthians;Santa Cruz;2;1;H;1,46;4,55;8,36;1,42;4,32;7,5
2016;2016-06-26;America MG;Atletico-MG;0;1;A;6,41;4,32;1,57;5,98;3,99;1,54
2016;2016-06-26;Athletico-PR;Gremio;2;0;H;2,44;3,29;3,21;2,4;3,09;3,03
2016;2016-06-26;Flamengo RJ;Fluminense;1;2;A;2,15;3,22;4,01;2,08;3,18;3,62
2016;2016-06-26;Internacional;Botafogo RJ;2;3;A;1,71;3,86;5,49;1,65;3,69;5,17
2016;2016-06-26;Santos;Sao Paulo;3;0;H;2,14;3,43;3,74;2,13;3,22;3,45
2016;2016-06-26;Vitoria;Ponte Preta;1;1;D;2,1;3,48;3,81;2,05;3,3;3,57
2016;2016-06-26;Figueirense;Coritiba;0;0;D;2,35;3,23;3,45;2,23;3,12;3,33
2016;2016-06-26;Sport Recife;Chapecoense-SC;5;1;H;1,83;3,65;4,87;1,75;3,5;4,66
2016;2016-06-29;Flamengo RJ;Internacional;1;0;H;2,16;3,35;3,79;2,15;3,23;3,39
2016;2016-06-29;Gremio;Santos;3;2;H;2,27;3,2;3,68;2,15;3,15;3,48
2016;2016-06-29;Vitoria;Sport Recife;3;2;H;2,45;3,28;3,2;2,37;3,2;2,96
2016;2016-06-30;Chapecoense-SC;Cruzeiro;3;2;H;2,86;3,28;2,69;2,76;3,09;2,59
2016;2016-06-30;Coritiba;Athletico-PR;1;0;H;2,44;3,23;3,27;2,33;3,1;3,14
2016;2016-06-30;America MG;Corinthians;0;2;A;3,96;3,35;2,11;3,62;3,2;2,07
2016;2016-06-30;Sao Paulo;Fluminense;2;1;H;1,92;3,41;4,73;1,9;3,29;4,11
2016;2016-06-30;Palmeiras;Figueirense;4;0;H;1,43;4,8;8,46;1,38;4,62;7,88
2016;2016-06-30;Santa Cruz;Ponte Preta;0;3;A;2,29;3,25;3,55;2,17;3,2;3,37
2016;2016-07-01;Atletico-MG;Botafogo RJ;5;3;H;1,61;4,12;6,28;1,59;3,91;5,41
2016;2016-07-02;Fluminense;Coritiba;0;0;D;1,97;3,46;4,36;1,88;3,33;4,18
2016;2016-07-02;Athletico-PR;America MG;1;0;H;1,51;4,43;7,39;1,48;4,03;6,68
2016;2016-07-03;Cruzeiro;Vitoria;2;2;D;1,48;4,56;7,78;1,47;4,15;6,67
2016;2016-07-03;Internacional;Gremio;0;1;A;2,48;3,27;3,17;2,33;3,12;3,13
2016;2016-07-03;Botafogo RJ;Santa Cruz;2;1;H;1,56;4,05;7,21;1,56;3,92;5,74
2016;2016-07-03;Corinthians;Flamengo RJ;4;0;H;2,06;3,39;3,55;2,03;3,24;3,7
2016;2016-07-03;Ponte Preta;Sao Paulo;1;0;H;2,35;3,38;3,3;2,14;3,23;3,47
2016;2016-07-03;Santos;Chapecoense-SC;3;0;H;1,44;4,68;8,68;1,41;4,37;7,78
2016;2016-07-03;Figueirense;Atletico-MG;1;1;D;3,36;3,48;2,28;3,23;3,31;2,18
2016;2016-07-05;Sport Recife;Palmeiras;1;3;A;2,87;3,4;2,61;2,81;3,3;2,42
2016;2016-07-09;Chapecoense-SC;Corinthians;0;2;A;3,16;3,28;2,47;3;3,17;2,36
2016;2016-07-09;Coritiba;Botafogo RJ;0;0;D;1,96;3,51;4,35;1,89;3,41;4,03
2016;2016-07-10;Ponte Preta;Sport Recife;2;1;H;1,88;3,55;4,68;1,85;3,46;4,19
2016;2016-07-10;Flamengo RJ;Atletico-MG;2;0;H;2,69;3,24;2,91;2,53;3,2;2,76
2016;2016-07-10;Gremio;Figueirense;2;1;H;1,35;5,11;11,02;1,33;4,69;9,7
2016;2016-07-10;Santa Cruz;Internacional;1;0;H;2,78;3,26;2,79;2,7;3,1;2,64
2016;2016-07-10;Sao Paulo;America MG;3;0;H;1,58;4,08;6,69;1,55;3,82;6,05
2016;2016-07-10;Vitoria;Fluminense;0;0;D;2,12;3,55;3,7;2,07;3,37;3,45
2016;2016-07-12;Cruzeiro;Athletico-PR;0;3;A;1,75;3,83;5,22;1,69;3,66;4,84
2016;2016-07-13;Palmeiras;Santos;1;1;D;2,2;3,47;3,54;2,13;3,3;3,34
2016;2016-07-16;Botafogo RJ;Flamengo RJ;3;3;D;3,04;3,43;2,26;3,17;3,22;2,25
2016;2016-07-16;Santos;Ponte Preta;3;1;H;1,45;4,69;8,08;1,42;4,39;7,24
2016;2016-07-17;America MG;Santa Cruz;0;3;A;2,21;3,3;3,71;2,16;3,16;3,45
2016;2016-07-17;Athletico-PR;Vitoria;1;1;D;1,59;4,04;6,78;1,59;3,76;5,74
2016;2016-07-17;Corinthians;Sao Paulo;1;1;D;1,64;3,86;6,4;1,62;3,63;5,69
2016;2016-07-17;Figueirense;Chapecoense-SC;1;1;D;2,27;3,25;3,6;2,22;3,12;3,34
2016;2016-07-17;Fluminense;Cruzeiro;2;0;H;2,48;3,27;3,16;2,37;3,14;3,03
2016;2016-07-17;Internacional;Palmeiras;0;1;A;2,33;3,33;3,37;2,3;3,22;3,08
2016;2016-07-17;Sport Recife;Gremio;4;2;H;2,73;3,3;2,81;2,69;3,14;2,62
2016;2016-07-19;Atletico-MG;Coritiba;2;1;H;1,72;3,92;5,24;1,65;3,78;5,01
2016;2016-07-23;Corinthians;Figueirense;1;1;D;1,28;5,6;15,4;1,3;4,91;10,67
2016;2016-07-23;Santa Cruz;Coritiba;0;1;A;2,45;3,25;3,23;2,28;3,14;3,21
2016;2016-07-24;Palmeiras;Atletico-MG;0;1;A;1,78;4,07;4,57;1,78;3,79;4,11
2016;2016-07-24;Ponte Preta;Internacional;2;2;D;2,45;3,16;3,33;2,36;3,09;3,09
2016;2016-07-24;Athletico-PR;Fluminense;1;0;H;2,29;3,28;3,52;2,16;3,18;3,42
2016;2016-07-24;Chapecoense-SC;Botafogo RJ;2;1;H;2,09;3,48;3,92;2,03;3,29;3,65
2016;2016-07-24;Cruzeiro;Sport Recife;1;2;A;1,57;4,27;6,41;1,56;4,01;5,58
2016;2016-07-24;Gremio;Sao Paulo;1;0;H;2,04;3,48;4,03;1,96;3,31;3,88
2016;2016-07-24;Vitoria;Santos;2;3;A;2,38;3,47;3,15;2,4;3,31;2,84
2016;2016-07-26;Flamengo RJ;America MG;2;1;H;1,38;5,07;9,57;1,35;4,77;8,52
2016;2016-07-30;Figueirense;Vitoria;1;0;H;2,55;3,36;2,98;2,47;3,18;2,85
2016;2016-07-30;Sport Recife;Athletico-PR;2;0;H;1,69;3,77;5,91;1,64;3,65;5,35
2016;2016-07-31;Atletico-MG;Santa Cruz;3;0;H;1,41;5,03;8,55;1,38;4,61;7,69
2016;2016-07-31;Fluminense;Ponte Preta;3;0;H;2;3,47;4,21;1,92;3,34;4,01
2016;2016-07-31;Sao Paulo;Chapecoense-SC;2;2;D;1,61;3,8;7,18;1,56;3,65;6,48
2016;2016-07-31;Coritiba;Flamengo RJ;0;2;A;2,59;3,07;3,19;2,49;3,05;2,93
2016;2016-07-31;Internacional;Corinthians;0;1;A;2,62;3,09;3,12;2,51;3,02;2,93
2016;2016-07-31;Santos;Cruzeiro;2;0;H;1,93;3,51;4,51;1,88;3,41;4,08
2016;2016-07-31;America MG;Gremio;0;0;D;4,53;3,67;1,88;4,09;3,37;1,89
2016;2016-07-31;Botafogo RJ;Palmeiras;3;1;H;2,64;3,52;2,77;2,63;3,26;2,62
2016;2016-08-03;Sport Recife;America MG;1;1;D;1,52;4,22;7,64;1,49;4,14;6,47
2016;2016-08-03;Vitoria;Coritiba;3;1;H;2,09;3,34;4,05;2,04;3,25;3,68
2016;2016-08-04;Athletico-PR;Corinthians;2;0;H;3,19;3,23;2,49;2,96;3,05;2,47
2016;2016-08-04;Santos;Flamengo RJ;0;0;D;4,15;3,22;2,1;3,46;3,2;2,13
2016;2016-08-04;Ponte Preta;Botafogo RJ;2;0;H;2,06;3,47;3,96;2,02;3,35;3,61
2016;2016-08-04;Gremio;Santa Cruz;0;0;D;1,53;4,55;6,66;1,47;4,19;6,63
2016;2016-08-04;Sao Paulo;Atletico-MG;1;2;A;2,29;3,56;3,25;2,23;3,34;3,11
2016;2016-08-05;Cruzeiro;Internacional;4;2;H;1,72;3,82;5,5;1,69;3,6;4,99
2016;2016-08-05;Chapecoense-SC;Palmeiras;1;1;D;2,88;3,3;2,67;2,72;3,19;2,57
2016;2016-08-06;Flamengo RJ;Athletico-PR;1;0;H;1,78;3,58;5,47;1,72;3,44;5,05
2016;2016-08-07;America MG;Santos;1;0;H;3,18;3,28;2,46;3,07;3,2;2,33
2016;2016-08-07;Coritiba;Ponte Preta;3;1;H;1,97;3,36;4,54;1,93;3,27;4,05
2016;2016-08-07;Palmeiras;Vitoria;2;1;H;1,46;4,71;7,87;1,41;4,51;7,08
2016;2016-08-07;Internacional;Fluminense;2;2;D;2,22;3,41;3,55;2,15;3,22;3,4
2016;2016-08-07;Santa Cruz;Sao Paulo;1;2;A;2,56;3,23;3,06;2,48;3,1;2,89
2016;2016-08-07;Figueirense;Sport Recife;1;1;D;2,39;3,32;3,27;2,31;3,15;3,11
2016;2016-08-09;Atletico-MG;Chapecoense-SC;3;1;H;1,47;4,61;7,76;1,43;4,26;7,25
2016;2016-08-09;Corinthians;Cruzeiro;1;1;D;1,69;3,91;5,64;1,64;3,71;5,21
2016;2016-08-13;Sport Recife;Flamengo RJ;1;0;H;2,91;3,3;2,63;2,78;3,2;2,5
2016;2016-08-13;Ponte Preta;Figueirense;2;0;H;1,61;4,02;6,42;1,6;3,72;5,71
2016;2016-08-14;Fluminense;America MG;1;0;H;1,51;4,31;7,77;1,47;3,99;7,22
2016;2016-08-14;Gremio;Corinthians;3;0;H;2,21;3,24;3,78;2,15;3,14;3,49
2016;2016-08-14;Cruzeiro;Coritiba;2;2;D;1,53;4,18;7,57;1,52;3,9;6,53
2016;2016-08-14;Santos;Atletico-MG;3;0;H;2,24;3,42;3,51;2,23;3,29;3,14
2016;2016-08-14;Vitoria;Santa Cruz;2;2;D;1,82;3,7;4,85;1,77;3,56;4,44
2016;2016-08-14;Sao Paulo;Botafogo RJ;0;1;A;1,61;3,99;6,46;1,61;3,73;5,53
2016;2016-08-14;Athletico-PR;Palmeiras;0;1;A;2,65;3,23;2,95;2,54;3,13;2,79
2016;2016-08-16;Chapecoense-SC;Internacional;1;0;H;2,42;3,15;3,39;2,33;3,06;3,18
2016;2016-08-20;America MG;Chapecoense-SC;1;2;A;2,2;3,26;3,79;2,18;3,09;3,46
2016;2016-08-21;Botafogo RJ;Sport Recife;3;0;H;1,94;3,49;4,49;1,92;3,34;3,98
2016;2016-08-21;Atletico-MG;Athletico-PR;1;0;H;1,44;4,76;8,33;1,42;4,33;7,46
2016;2016-08-21;Flamengo RJ;Gremio;2;1;H;2,05;3,45;4,03;2,01;3,29;3,71
2016;2016-08-21;Internacional;Sao Paulo;1;1;D;2,09;3,34;4,04;2,08;3,19;3,64
2016;2016-08-21;Palmeiras;Ponte Preta;2;2;D;1,69;3,93;5,59;1,63;3,74;5,35
2016;2016-08-21;Santa Cruz;Fluminense;0;1;A;2,51;3,31;3,08;2,46;3,15;2,88
2016;2016-08-21;Coritiba;Santos;2;1;H;2,57;3,15;3,15;2,44;3,1;2,97
